 key  value 
13 109
14 71
16 118
18 129
46 83
48 88
49 86
67 155
68 185
70 184
71 213
78 170
85 173
86 191
88 178
98 192
109 150
118 145
119 176
125 136
129 151
131 163
145 222
150 243
151 258
154 245
170 206
175 245
176 219
178 220
184 217
185 226
191 255
203 222
206 307
213 311
217 300
219 309
220 270
222 305
226 315
243 283
255 309
258 264
264 374
267 297
270 378
283 386
290 382
293 318
297 349
300 293
305 333
307 348
309 372
311 427
313 328
315 267
318 350
333 441
340 462
348 446
349 448
350 384
359 392
372 436
374 397
378 418
384 482
386 394
394 511
397 516
401 390
418 497
427 492
436 496
441 545
446 497
448 468
455 471
468 576
471 589
482 572
492 588
496 581
497 590
511 565
516 555
545 658
555 658
565 660
572 590
576 630
580 561
581 639
587 661
588 609
590 689
609 709
630 712
639 742
658 743
660 672
672 769
689 786
709 730
712 726
726 811
730 797
739 809
742 819
743 815
769 773
773 821
786 879
797 840
811 821
815 905
819 834
821 894
834 908
840 916
879 935
894 918
905 949
908 967
910 928
916 923
918 1010
923 998
925 1009
935 1021
945 976
949 987
967 1032
986 1056
987 1065
997 1016
998 1037
1001 1027
1010 1030
1021 1028
1024 1077
1028 1089
1030 1123
1032 1106
1037 1131
1050 1090
1065 1089
1089 1182
1105 1155
1106 1151
1111 1137
1120 1111
1123 1120
1125 1159
1131 1153
1137 1242
1143 1237
1151 1244
1153 1235
1172 1223
1182 1203
1203 1283
1235 1257
1240 1272
1242 1261
1244 1316
1247 1319
1257 1375
1261 1365
1283 1369
1316 1379
1357 1415
1365 1418
1369 1438
1372 1397
1375 1395
1378 1429
1379 1429
1395 1497
1417 1499
1418 1506
1429 1468
1438 1462
1462 1585
1468 1478
1478 1494
1494 1574
1497 1552
1506 1532
1532 1663
1552 1653
1572 1605
1574 1613
1577 1625
1585 1658
1589 1599
1596 1603
1599 1665
1600 1673
1613 1648
1643 1704
1644 1679
1648 1644
1650 1683
1653 1686
1658 1688
1663 1675
1665 1695
1669 1648
1673 1781
1675 1811
1679 1806
1683 1791
1685 1782
1686 1811
1688 1783
1695 1650
1745 1882
1781 1832
1783 1826
1791 1844
1806 1831
1811 1818
1818 1950
1826 1929
1831 1933
1832 1917
1844 1931
1917 1970
1926 1975
1929 1955
1931 1972
1933 1962
1944 1952
1950 1968
1952 2004
1955 2085
1962 2074
1965 2073
1968 2081
1970 2016
1972 1984
1984 2032
2016 2043
2024 2145
2032 2139
2043 2128
2074 2116
2080 2114
2081 2094
2085 2112
2094 2195
2104 2202
2112 2189
2116 2198
2124 2163
2128 2173
2139 2124
2157 2164
2158 2181
2163 2158
2168 2213
2173 2234
2178 2117
2181 2222
2183 2166
2189 2225
2195 2216
2198 2221
2212 2249
2216 2287
2221 2281
2222 2295
2225 2271
2230 2193
2234 2273
2236 2281
2261 2325
2271 2327
2273 2326
2281 2317
2287 2306
2295 2261
2306 2364
2317 2366
2321 2345
2325 2347
2326 2339
2327 2351
2339 2407
2347 2408
2351 2405
2355 2392
2364 2401
2366 2392
2372 2352
2376 2434
2392 2440
2401 2420
2405 2427
2407 2392
2408 2376
2420 2462
2427 2444
2432 2383
2434 2448
2438 2443
2440 2444
2443 2444
2444 2477
2448 2472
2453 2440
2457 2473
2462 2444
2465 2444
2472 2486
2473 2453
2475 2443
2476 2444
2478 2536
2486 2475
2491 2473
2508 2448
2510 2465
2512 2486
2513 2491
2514 2518
2518 2508
2527 2508
2536 2512
2552 2527
2561 2552
2592 2561
